index,Name,Date,Rate,Votes,Genre,Duration,Type,Certificate,Episodes,Nudity,Violence,Profanity,Alcohol,Frightening
4535,Can't Hardly Wait,1998,6.5,48497,Comedy; Romance,100,Film,PG-13,-,Mild,None,Moderate,Severe,None
4536,Get Shorty,1998,8.2,6661,Comedy; Crime,60,Series,TV-MA,27,Moderate,Severe,Moderate,Moderate,Mild
4537,Halloween Wars,1998,7.8,495,Family; Game-Show; Reality-TV,42,Series,TV-G,53,No Rate,No Rate,No Rate,No Rate,No Rate
4538,My Own Private Idaho,1991,7.0,53866,Drama,104,Film,R,-,Moderate,Mild,Moderate,Moderate,Moderate
4539,The Laundromat,2019,6.3,47733,Comedy; Crime; Drama,96,Film,R,-,Moderate,Mild,Mild,Mild,Mild
4540,Homicide: Life on the Street,2019,8.6,12197,Crime; Drama; Mystery,60,Series,TV-14,122,Moderate,Severe,Mild,Mild,Severe
4541,Taken 2,2012,6.3,297908,Action; Crime; Thriller,92,Film,PG-13,-,Mild,Moderate,Mild,Mild,Moderate
4542,Amores perros,2000,8.1,232561,Drama; Thriller,154,Film,R,-,Moderate,Severe,Severe,Mild,Severe
4543,Entrapment,1999,6.3,111773,Action; Crime; Romance,113,Film,PG-13,-,Mild,Mild,Moderate,Mild,Mild
4544,A Different World,1999,6.9,6358,Comedy,60,Series,TV-PG,144,No Rate,No Rate,No Rate,No Rate,No Rate
4545,Taps,1981,6.8,17458,Drama,126,Film,PG,-,Mild,Mild,Mild,Mild,Moderate
4546,Emmerdale Farm,1981,4.8,3057,Drama; Romance,30,Series,TV-PG,8036,Moderate,Moderate,Mild,Moderate,Severe
4547,Meet the Spartans,2008,2.8,106020,Comedy; Fantasy,87,Film,PG-13,-,Moderate,Moderate,Moderate,Moderate,Severe
4548,Trying,2008,7.7,5342,Comedy,30,Series,TV-14,17,Mild,None,No Rate,No Rate,No Rate
4549,Giri/Haji,2019,7.9,12497,Crime; Drama; Mystery,461,Series,TV-MA,8,Moderate,Severe,Moderate,Severe,Moderate
4550,Staged,2019,8.6,5487,Comedy; Drama,22,Series,Not Rated,14,None,None,Severe,Mild,None
4551,Pocahontas,1995,6.7,177837,Animation; Adventure; Drama,81,Film,G,-,None,Mild,None,None,Mild
4552,Ci sha xiao shuo jia,2021,6.2,1758,Action; Adventure; Crime,130,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4553,A Hidden Life,2019,7.4,21688,Biography; Drama; Romance,174,Film,PG-13,-,None,Moderate,None,Mild,Moderate
4554,The Ward,2010,5.6,41603,Horror; Mystery; Thriller,89,Film,R,-,None,Moderate,Mild,Mild,Moderate
4555,Here Today,2021,6.5,2025,Comedy; Drama,93,Film,PG-13,-,None,None,Moderate,None,Mild
4556,Cujo,1983,6.1,43350,Horror; Thriller,93,Film,R,-,Mild,Moderate,Moderate,Mild,Severe
4557,The Searchers,1956,7.9,85504,Adventure; Drama; Western,119,Film,Passed,-,None,Mild,Mild,Mild,Mild
4558,Burden of Truth,1956,7.3,3726,Drama,44,Series,TV-PG,34,Mild,No Rate,No Rate,No Rate,No Rate
4559,Underworld: Evolution,2006,6.7,194920,Action; Fantasy; Thriller,106,Film,R,-,Moderate,Severe,Moderate,Mild,Moderate
4560,Minions: The Rise of Gru,2022,0.0,0,Animation; Adventure; Comedy,90,Film,PG,-,No Rate,No Rate,No Rate,No Rate,No Rate
4561,The Long Call,2022,0.0,0,Crime; Drama,0,Series,None,4,No Rate,No Rate,No Rate,No Rate,No Rate
4562,This Is Where I Leave You,2014,6.6,76490,Comedy; Drama,103,Film,R,-,Mild,Mild,Severe,Moderate,Mild
4563,Superhost,2021,5.8,1362,Horror; Thriller,84,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4564,Fatale,2020,5.4,8182,Thriller,102,Film,R,-,Mild,Mild,Moderate,No Rate,No Rate
4565,Braqueurs,2015,6.3,4889,Action; Crime; Drama,81,Film,TV-MA,-,Moderate,Moderate,Moderate,Mild,Mild
4566,Generation,2021,6.8,4045,Comedy; Drama,30,Series,TV-MA,16,Severe,Mild,Severe,Moderate,Severe
4567,Power Rangers: Dino Fury,2021,6.8,309,Action; Adventure; Comedy,21,Series,TV-Y7,44,Mild,Moderate,None,None,Mild
4568,Air Force One,1997,6.5,188197,Action; Drama; Thriller,124,Film,R,-,None,Moderate,Moderate,Mild,Moderate
4569,El mariachi,1992,6.9,65453,Action; Crime; Thriller,81,Film,R,-,Mild,Moderate,Moderate,Mild,Moderate
4570,Shazam! Fury of the Gods,2023,0.0,0,Action; Adventure; Comedy,0,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4571,Locked Down,2021,5.2,9994,Comedy; Crime; Romance,118,Film,R,-,Mild,None,Moderate,Mild,Mild
4572,47 Meters Down,2017,5.7,52097,Adventure; Drama; Horror,89,Film,PG-13,-,None,Moderate,Mild,Mild,Moderate
4573,After Earth,2013,4.8,196546,Action; Adventure; Sci-Fi,100,Film,PG-13,-,None,Moderate,None,None,Moderate
4574,13 Minutes (II),2021,0.0,0,Action; Drama; Thriller,108,Film,PG-13,-,No Rate,No Rate,No Rate,No Rate,No Rate
4575,Night at the Museum: Battle of the Smithsonian,2009,6.0,185936,Adventure; Comedy; Family,105,Film,PG,-,None,Mild,Mild,None,Mild
4576,Just Friends,2005,6.2,111134,Comedy; Romance,96,Film,PG-13,-,Moderate,Mild,Mild,Mild,None
4577,The Handmaid's Tale,1990,6.0,9458,Drama; Romance; Sci-Fi,109,Film,R,-,Moderate,Severe,Moderate,Mild,Mild
4578,Traces,1990,6.9,3396,Crime; Mystery; Thriller,45,Series,TV-14,12,Mild,Moderate,Severe,Moderate,Mild
4579,Triple 9,2016,6.3,70090,Action; Crime; Thriller,115,Film,R,-,Moderate,Severe,Severe,Severe,Moderate
4580,The Maltese Falcon,1941,8.0,153730,Crime; Film-Noir; Mystery,100,Film,Passed,-,None,Mild,None,Mild,None
4581,Due Date,2010,6.5,333119,Comedy; Drama,95,Film,R,-,Mild,Mild,Severe,Moderate,Mild
4582,The Cat in the Hat,2003,4.0,79938,Adventure; Comedy; Family,82,Film,PG,-,Moderate,Mild,Mild,Mild,Moderate
4583,Stepmom,1998,6.8,64129,Comedy; Drama,125,Film,PG-13,-,Mild,None,Moderate,Mild,Mild
4584,Splash,1984,6.3,73908,Comedy; Fantasy; Romance,111,Film,PG,-,Moderate,Mild,Mild,Mild,Mild
4585,Saw V,2008,5.8,120431,Crime; Horror; Mystery,92,Film,R,-,None,Severe,Severe,Mild,Severe
4586,Mistresses,2008,7.6,1960,Drama,60,Series,None,16,No Rate,No Rate,No Rate,No Rate,No Rate
4587,Adam: The Mirror,2017,6.9,1187,Animation; Short; Sci-Fi,7,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4588,Crossing Jordan,2017,7.0,10696,Crime; Drama; Mystery,60,Series,TV-14,117,No Rate,Severe,Severe,No Rate,No Rate
4589,Mr. Right,2015,6.4,53543,Action; Comedy; Romance,95,Film,R,-,Mild,Moderate,Severe,Mild,Mild
4590,Je Suis Karl,2021,5.4,514,Drama; Romance; Thriller,126,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4591,Perception,2021,7.5,20238,Crime; Drama; Mystery,42,Series,TV-14,39,Mild,Mild,Moderate,Mild,Mild
4592,Space Cowboys,2000,6.5,78341,Action; Adventure; Thriller,130,Film,PG-13,-,Mild,Mild,Moderate,Mild,Mild
4593,The Water Man,2020,5.4,3081,Adventure; Drama; Family,91,Film,PG,-,None,Moderate,Moderate,None,Moderate
4594,Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo kimi ni,1997,8.1,47000,Animation; Action; Drama,87,Film,TV-MA,-,Severe,Severe,Moderate,None,Severe
4595,Pixels,2015,5.5,137442,Animation; Action; Comedy,105,Film,PG-13,-,Mild,Mild,Mild,Mild,Mild
4596,Haven,2015,7.5,36681,Crime; Drama; Fantasy,60,Series,TV-PG,78,Mild,Moderate,Mild,Mild,Mild
4597,Ajeossi,2010,7.8,66462,Action; Crime; Drama,119,Film,R,-,Mild,Severe,Severe,Moderate,Moderate
4598,Lake Placid,1999,5.7,58638,Action; Comedy; Horror,82,Film,R,-,Mild,Severe,Moderate,Mild,Moderate
4599,Professor T.,1999,8.0,1828,Comedy; Crime; Drama,53,Series,Not Rated,39,No Rate,No Rate,No Rate,No Rate,No Rate
4600,Winter's Bone,2010,7.2,139513,Drama; Mystery,100,Film,R,-,None,Moderate,Moderate,Severe,Mild
4601,The Mummy,1932,7.1,25217,Fantasy; Horror,73,Film,Approved,-,None,Mild,None,None,Mild
4602,Sergio,2020,6.1,9130,Biography; Drama; History,118,Film,R,-,Moderate,Moderate,Mild,Mild,Mild
4603,Patton,1970,7.9,98853,Biography; Drama; War,172,Film,PG,-,None,Moderate,Moderate,Mild,Moderate
4604,Fried Barry,2020,5.6,1775,Comedy; Horror; Sci-Fi,99,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4605,10,1979,6.1,17216,Comedy; Romance,122,Film,R,-,Severe,None,Mild,Moderate,None
4606,Stealth,2005,5.1,53043,Action; Adventure; Sci-Fi,121,Film,PG-13,-,Mild,Moderate,Mild,Mild,Mild
4607,The Gateway,2021,4.5,425,Thriller,91,Film,R,-,Moderate,Severe,Severe,Moderate,Moderate
4608,Crossing Lines,2021,7.3,12701,Action; Crime; Drama,43,Series,TV-14,34,Moderate,Severe,Severe,None,No Rate
4609,Finding Alice,2021,5.8,1709,Comedy; Drama,46,Series,Not Rated,7,No Rate,No Rate,No Rate,Mild,No Rate
4610,Marathon Man,1976,7.4,60857,Crime; Thriller,125,Film,R,-,Moderate,Severe,Moderate,Mild,Severe
4611,Insidious: Chapter 2,2013,6.6,162978,Horror; Mystery; Thriller,106,Film,PG-13,-,None,Moderate,Mild,None,Severe
4612,Hooligans,2005,7.4,146326,Crime; Drama; Sport,109,Film,R,-,None,Severe,Severe,Moderate,Moderate
4613,The God Committee,2021,5.7,2615,Thriller,98,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4614,Secrets of Sulphur Springs,2021,7.7,1637,Adventure; Drama; Family,24,Series,TV-PG,12,No Rate,No Rate,None,No Rate,Mild
4615,The Grey,2011,6.8,246614,Action; Adventure; Drama,117,Film,R,-,None,Severe,Severe,Mild,Severe
4616,Kung Fu Panda 3,2016,7.1,144918,Animation; Action; Adventure,95,Film,PG,-,None,Mild,None,None,Mild
4617,You're the Worst,2016,8.1,24591,Comedy; Drama; Romance,30,Series,TV-MA,62,Moderate,Mild,Severe,Severe,Mild
4618,Good Morning Miss Bliss,2016,6.8,1801,Comedy; Family,30,Series,TV-G,14,No Rate,No Rate,No Rate,No Rate,No Rate
4619,Rawhide,2016,8.0,3506,Western,50,Series,TV-PG,217,No Rate,No Rate,No Rate,No Rate,No Rate
4620,High-Rise,2015,5.6,40641,Drama; Sci-Fi,119,Film,R,-,Severe,Severe,Moderate,Severe,Moderate
4621,The Equalizer,2015,7.8,4900,Action; Crime; Drama,48,Series,TV-PG,88,Mild,Mild,Mild,Mild,Mild
4622,I Am Sam,2001,7.6,146960,Drama,132,Film,PG-13,-,None,None,Mild,None,Mild
4623,40 Days and 40 Nights,2002,5.6,72475,Comedy; Romance,96,Film,R,-,Severe,None,Moderate,Mild,None
4624,Waking the Dead,2002,7.9,5361,Crime; Drama; Mystery,100,Series,TV-14,92,Moderate,Moderate,None,Mild,Moderate
4625,Hunter Killer,2018,6.6,59212,Action; Thriller,121,Film,R,-,None,Moderate,Moderate,None,Mild
4626,Law & Order: UK,2018,7.6,4094,Crime; Drama; Mystery,46,Series,TV-14,53,Mild,Moderate,Moderate,Mild,No Rate
4627,The Rental,2020,5.7,24674,Drama; Horror; Mystery,88,Film,R,-,Mild,Moderate,Moderate,Moderate,Moderate
4628,8MM,1999,6.5,128942,Crime; Drama; Mystery,123,Film,R,-,Severe,Severe,Severe,Moderate,Severe
4629,About a Boy,2002,7.1,179143,Comedy; Drama; Romance,101,Film,PG-13,-,Mild,Mild,Moderate,Mild,Mild
4630,El olvido que seremos,2020,7.3,1285,Drama; History,136,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4631,Bad Girls,2020,7.9,2125,Crime; Drama,90,Series,None,107,No Rate,No Rate,No Rate,No Rate,No Rate
4632,Tristan + Isolde,2006,6.8,51586,Action; Drama; Romance,125,Film,PG-13,-,Mild,Moderate,None,None,Moderate
4633,Percy Jackson: Sea of Monsters,2013,5.8,114171,Adventure; Family; Fantasy,106,Film,PG,-,None,Moderate,Mild,Mild,Moderate
4634,Rifkin's Festival,2020,6.2,4308,Comedy,88,Film,PG-13,-,Mild,Mild,Mild,Mild,Mild
4635,Aileen Wuornos: American Boogeywoman,2021,4.1,133,Drama; Horror; Thriller,85,Film,R,-,No Rate,No Rate,No Rate,No Rate,No Rate
4636,Dragon Ball Super: Doragon bôru cho,2021,8.3,26612,Animation; Action; Adventure,24,Series,TV-PG,131,None,Mild,Mild,None,Moderate
4637,Saw IV,2007,5.9,145890,Crime; Horror; Mystery,93,Film,R,-,Moderate,Severe,Severe,Mild,Severe
4638,The Color of Money,1986,7.0,78943,Drama; Sport,119,Film,R,-,Mild,Mild,Moderate,Mild,None
4639,Unknown,2011,6.8,255909,Action; Mystery; Thriller,113,Film,PG-13,-,Mild,Moderate,Mild,Mild,Moderate
4640,To All the Boys I've Loved Before,2018,7.1,97268,Comedy; Drama; Romance,99,Film,TV-14,-,Mild,None,Mild,None,None
4641,Meet the Parents,2000,7.0,321345,Comedy; Romance,108,Film,PG-13,-,Mild,Mild,Moderate,Mild,None
4642,Good Times,2000,7.3,6663,Comedy,30,Series,TV-PG,133,None,Mild,Mild,Mild,None
4643,Continuum,2000,7.6,59321,Action; Sci-Fi; Thriller,45,Series,TV-14,42,Mild,Moderate,Mild,Mild,No Rate
4644,Can't Buy Me Love,1987,6.8,35309,Comedy; Drama; Romance,94,Film,PG-13,-,Mild,Mild,Moderate,Moderate,Mild
4645,Mainstream,2020,4.9,1917,Comedy; Drama,94,Film,R,-,Moderate,None,Severe,Mild,Mild
4646,The Map of Tiny Perfect Things,2021,6.8,17466,Comedy; Fantasy; Romance,98,Film,PG-13,-,None,None,Mild,Mild,None
4647,Exorcist II: The Heretic,1977,3.8,23604,Horror,117,Film,R,-,Mild,Moderate,Mild,None,Moderate
4648,The Power of One,1992,7.2,9741,Drama; Sport,127,Film,PG-13,-,Mild,Moderate,Mild,No Rate,Moderate
4649,American Reunion,2012,6.7,208335,Comedy,113,Film,R,-,Severe,Mild,Severe,Moderate,None
4650,The Lake House,2006,6.8,144977,Drama; Fantasy; Romance,99,Film,PG,-,None,None,None,Mild,None
4651,Flight of the Conchords,2006,8.5,57597,Comedy; Music; Musical,28,Series,TV-MA,22,Mild,Mild,Moderate,Mild,None
4652,Ek Thi Begum,2020,8.9,6037,Crime; Drama,27,Series,None,26,No Rate,No Rate,No Rate,No Rate,No Rate
4653,Robin Hood,1973,7.6,120934,Animation; Adventure; Comedy,83,Film,G,-,None,Mild,None,Mild,Mild
4654,An Officer and a Gentleman,1982,7.0,54095,Drama; Romance,124,Film,R,-,Moderate,Moderate,Severe,Mild,Moderate
4655,The Jackal,1997,6.4,112644,Action; Crime; Drama,124,Film,R,-,Mild,Severe,Severe,Mild,Moderate
4656,The King: Youngwonui Gunjoo,2020,8.3,8865,Fantasy; Mystery; Romance,70,Series,TV-14,16,None,Moderate,Mild,Mild,Moderate
4657,The Nowhere Inn,2020,5.8,540,Comedy; Drama; Horror,91,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4658,The Artist,2011,7.9,236266,Comedy; Drama; Romance,100,Film,PG-13,-,None,Mild,None,Mild,Mild
4659,To Catch a Spy,2021,6.3,595,Mystery; Romance,90,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4660,Da Vinci's Demons,2021,8.0,75054,Adventure; Biography; Drama,60,Series,TV-MA,28,Severe,Moderate,Moderate,Mild,Moderate
4661,Creepshow 2,1987,6.1,24196,Fantasy; Horror,92,Film,R,-,Moderate,Severe,Moderate,Mild,Moderate
4662,The Lego Movie 2: The Second Part,2019,6.6,60570,Animation; Adventure; Comedy,107,Film,PG,-,None,Mild,None,None,Mild
4663,Blue Heelers,2019,6.9,1177,Action; Crime; Drama,60,Series,TV-14,510,Moderate,Mild,No Rate,No Rate,No Rate
4664,Wildlife,2018,6.8,27185,Drama,105,Film,PG-13,-,Mild,Mild,Mild,Mild,Mild
4665,Terra Nova,2011,6.8,81742,Adventure; Drama; Mystery,46,Series,TV-14,13,None,Moderate,Mild,None,Mild
4666,One Lane Bridge,2011,6.5,719,Crime; Drama; Fantasy,0,Series,TV-14,11,No Rate,Moderate,Severe,No Rate,No Rate
4667,The Wolfman,2010,5.8,104930,Drama; Fantasy; Horror,103,Film,R,-,Mild,Severe,Mild,Moderate,Moderate
4668,Killing Me Softly,2002,5.5,17793,Drama; Mystery; Romance,100,Film,Unrated,-,Severe,Mild,None,Mild,Mild
4669,Then Came You,2018,7.0,11540,Adventure; Comedy; Drama,97,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4670,Gummo,1997,6.7,33706,Comedy; Drama,89,Film,R,-,Moderate,Moderate,Severe,Moderate,Severe
4671,Runt,2020,8.1,79,Drama; Thriller,95,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4672,Side Effects,2013,7.1,184728,Crime; Drama; Mystery,106,Film,R,-,Moderate,Mild,Moderate,Mild,Mild
4673,The Life of David Gale,2003,7.5,116309,Crime; Drama; Thriller,130,Film,R,-,Moderate,Mild,Moderate,Mild,Moderate
4674,Parenthood,1989,7.0,47523,Comedy; Drama,124,Film,PG-13,-,Moderate,Mild,Mild,Mild,Mild
4675,Life in a Year,2020,6.2,7100,Drama; Romance,107,Film,PG-13,-,Mild,None,Mild,Mild,Mild
4676,Countdown,2019,5.4,31266,Horror; Thriller,90,Film,PG-13,-,Mild,Moderate,Mild,Mild,Severe
4677,Southland,2019,8.4,25488,Crime; Drama; Thriller,42,Series,TV-MA,43,Mild,Severe,Moderate,Mild,No Rate
4678,The Remains of the Day,1993,7.8,70212,Drama; Romance,134,Film,PG,-,None,None,None,Mild,None
4679,The Family,2013,6.3,113996,Comedy; Crime; Thriller,111,Film,R,-,Mild,Severe,Moderate,Moderate,Moderate
4680,The Saint,2013,7.5,5021,Action; Crime; Drama,50,Series,TV-PG,118,No Rate,Mild,No Rate,Mild,No Rate
4681,Jiu Jitsu,2020,2.9,7602,Action; Sci-Fi; Thriller,102,Film,R,-,None,Moderate,Mild,None,Moderate
4682,The Great Wall,2016,5.9,129749,Action; Adventure; Fantasy,103,Film,PG-13,-,None,Moderate,Mild,None,Moderate
4683,Becker,2016,7.2,12466,Comedy,30,Series,TV-PG,129,Mild,None,Mild,Mild,None
4684,Good Luck Chuck,2007,5.6,88338,Comedy; Romance,101,Film,R,-,Severe,Mild,Severe,Mild,None
4685,Ms Fisher's Modern Murder Mysteries,2007,7.2,1811,Crime; Drama; Mystery,86,Series,Not Rated,12,No Rate,No Rate,No Rate,No Rate,No Rate
4686,Black Monday,2007,7.5,5309,Comedy,582,Series,TV-MA,30,Moderate,Mild,Severe,Severe,Mild
4687,War Horse,2011,7.2,152238,Action; Adventure; Drama,146,Film,PG-13,-,None,Moderate,Mild,Mild,Moderate
4688,Artemis Fowl,2020,4.2,25963,Adventure; Family; Fantasy,95,Film,PG,-,None,Mild,None,None,Mild
4689,The Movies That Made Us,2020,7.8,4772,Documentary,45,Series,TV-MA,16,None,Mild,Moderate,Mild,No Rate
4690,Ferdinand,2017,6.7,52919,Animation; Adventure; Comedy,108,Film,PG,-,None,Mild,None,None,Mild
4691,Any Given Sunday,1999,6.9,115726,Drama; Sport,162,Film,R,-,Moderate,Severe,Severe,Moderate,Mild
4692,We Summon the Darkness,2019,5.2,9100,Horror; Music; Thriller,91,Film,R,-,None,Moderate,Severe,Moderate,Moderate
4693,The Secret Life of Pets 2,2019,6.5,56845,Animation; Adventure; Comedy,86,Film,PG,-,None,Mild,Mild,None,Mild
4694,Witches of East End,2019,7.6,25190,Drama; Fantasy; Horror,60,Series,TV-14,23,Mild,Moderate,Moderate,Moderate,Moderate
4695,Critical Role,2019,9.2,7872,Adventure; Fantasy,180,Series,TV-14,295,Mild,Mild,Moderate,Mild,Moderate
4696,Bachelor Party,1984,6.3,38481,Comedy,105,Film,R,-,Moderate,None,Moderate,Moderate,None
4697,Akinjeon,2019,6.9,10643,Action; Crime; Drama,109,Film,Not Rated,-,None,Severe,Severe,Moderate,Moderate
4698,Star Trek: Prodigy,2019,0.0,0,Animation; Action; Adventure,0,Series,TV-Y7,10,No Rate,No Rate,No Rate,No Rate,No Rate
4699,Burlesque,2010,6.4,82408,Drama; Music; Musical,119,Film,PG-13,-,Mild,None,Mild,Moderate,None
4700,Jodaeiye Nader az Simin,2011,8.3,232684,Drama,123,Film,PG-13,-,None,Mild,Mild,None,Mild
4701,Mudbound,2017,7.4,46246,Drama; War,134,Film,R,-,Moderate,Severe,Severe,Moderate,Severe
4702,ALF,2017,7.4,33191,Comedy; Family; Sci-Fi,30,Series,TV-G,103,None,None,None,Mild,Mild
4703,Eragon,2006,5.1,124300,Action; Adventure; Family,104,Film,PG,-,None,Mild,None,None,Mild
4704,Z,1969,8.3,25750,Crime; Drama; History,127,Film,M,-,Mild,Moderate,Mild,Mild,Mild
4705,Slow West,2015,6.9,44430,Action; Adventure; Drama,84,Film,R,-,Mild,Moderate,Mild,Mild,Moderate
4706,Parker,2013,6.2,119313,Action; Crime; Thriller,118,Film,R,-,Mild,Severe,Severe,Mild,Mild
4707,Everything Everything,2017,6.4,35969,Drama; Romance,96,Film,PG-13,-,Mild,None,Mild,None,None
4708,68 Whiskey,2020,5.7,1895,Comedy; Drama; War,0,Series,TV-MA,10,Moderate,Moderate,Severe,Mild,Mild
4709,Piranha 3DD,2012,3.7,41440,Comedy; Horror; Sci-Fi,83,Film,R,-,Severe,Severe,Moderate,Severe,Severe
4710,Volcano,1997,5.5,74561,Action; Drama; Sci-Fi,104,Film,PG-13,-,None,Moderate,Mild,Mild,Moderate
4711,Jaws: The Revenge,1987,3.0,44416,Adventure; Horror; Thriller,89,Film,PG-13,-,Mild,Moderate,Mild,Mild,Mild
4712,Mississippi Burning,1988,7.8,94984,Crime; Drama; History,128,Film,R,-,None,Severe,Moderate,Mild,Severe
4713,Lockout,2012,6.1,96761,Action; Sci-Fi; Thriller,95,Film,PG-13,-,None,Moderate,Moderate,Mild,Moderate
4714,The One,2012,6.6,11513,Crime; Drama; Sci-Fi,0,Series,TV-MA,8,Mild,Mild,Moderate,Mild,Mild
4715,Eli,2019,5.7,32525,Drama; Horror; Mystery,98,Film,R,-,None,Moderate,Mild,None,Moderate
4716,Poseidon,2006,5.7,101720,Action; Adventure; Thriller,98,Film,PG-13,-,Mild,Moderate,Mild,Mild,Moderate
4717,Grand Army,2020,7.5,5249,Drama,0,Series,TV-MA,9,Moderate,Moderate,Severe,Moderate,Moderate
4718,La belle et la bête,2014,6.4,20377,Drama; Family; Fantasy,102,Film,PG-13,-,Mild,Moderate,Mild,Mild,Severe
4719,Selena,1997,6.8,27519,Biography; Drama; Music,127,Film,PG,-,Mild,Mild,Mild,Mild,Mild
4720,Ben 10,1997,7.3,16138,Animation; Action; Adventure,22,Series,TV-Y7-FV,51,None,Mild,None,None,Mild
4721,Ant-Man and the Wasp: Quantumania,2023,0.0,0,Action; Adventure; Comedy,0,Film,None,-,No Rate,No Rate,No Rate,No Rate,No Rate
4722,One Foot in the Grave,2023,7.8,6070,Comedy; Drama,90,Series,TV-PG,44,None,Mild,Moderate,Mild,Mild
4723,Waves,2019,7.6,21368,Drama; Romance; Sport,135,Film,R,-,Mild,Moderate,Severe,Moderate,Moderate
4724,Against All Odds,1984,5.9,11828,Action; Adventure; Crime,128,Film,R,-,Moderate,Moderate,Severe,Moderate,Mild
4725,The Chi,1984,7.4,5276,Drama,60,Series,TV-MA,40,Moderate,Mild,Severe,Moderate,No Rate
4726,The Beastmaster,1982,6.2,22218,Action; Adventure; Fantasy,118,Film,PG,-,Moderate,Moderate,Mild,Mild,Moderate
4727,Scooby Doo Where Are You!,1982,7.9,32289,Animation; Adventure; Comedy,22,Series,TV-G,25,None,Mild,None,None,Mild
4728,Janghwa Hongryeon,2003,7.2,59668,Drama; Horror; Mystery,114,Film,R,-,None,Moderate,None,Mild,Severe
4729,Pinocchio,2019,6.2,11192,Drama; Family; Fantasy,125,Film,PG-13,-,None,Mild,None,Mild,Moderate
4730,Private Parts,1997,6.9,35756,Biography; Comedy; Drama,109,Film,R,-,Moderate,None,Severe,Mild,None
4731,Gräns,2018,7.0,27427,Crime; Drama; Fantasy,110,Film,R,-,Severe,Moderate,Mild,Mild,Moderate
4732,Playing with Fire,2019,5.1,12843,Comedy; Family,96,Film,PG,-,Mild,Mild,None,None,Mild
4733,Moonstruck,1987,7.1,55577,Comedy; Drama; Romance,102,Film,PG,-,Mild,Mild,Mild,Mild,None
4734,Kakegurui,1987,7.2,6938,Animation; Drama; Mystery,24,Series,TV-14,24,Moderate,Moderate,Mild,None,Mild
4735,Takers,2010,6.2,60684,Action; Crime; Thriller,107,Film,PG-13,-,Mild,Moderate,Moderate,Mild,Moderate
4736,Child's Play 3,1991,5.1,38481,Horror; Thriller,90,Film,R,-,Mild,Severe,Moderate,Mild,Moderate
4737,People Just Do Nothing,1991,8.5,5723,Comedy; Music,30,Series,TV-MA,27,Mild,None,Moderate,Moderate,None
4738,Legend of the Seeker,1991,7.6,34191,Action; Adventure; Drama,44,Series,TV-14,44,Mild,Moderate,Mild,Mild,Moderate
4739,Invictus,2009,7.3,154961,Biography; Drama; History,134,Film,PG-13,-,None,Mild,Moderate,Mild,Mild
4740,Rough Night,2017,5.2,50012,Comedy; Crime; Thriller,101,Film,R,-,Moderate,Mild,Moderate,Moderate,Mild
4741,From Beyond,1986,6.7,24678,Horror; Sci-Fi,85,Film,R,-,Moderate,Severe,Moderate,Mild,Severe
4742,Better Off Dead...,1985,7.1,43038,Comedy; Romance,97,Film,PG,-,Mild,Mild,Mild,Mild,None
4743,Head of the Class,1985,6.6,2535,Comedy,30,Series,TV-G,114,No Rate,No Rate,No Rate,No Rate,No Rate
4744,Rogue,2020,4.0,7377,Action; Horror; Thriller,105,Film,R,-,None,Severe,Moderate,None,Moderate
4745,Ghosts of Mars,2001,4.9,53030,Action; Horror; Sci-Fi,98,Film,R,-,None,Severe,Severe,Moderate,Moderate
4746,The Exception,2016,6.8,12388,Drama; Romance; War,107,Film,R,-,Moderate,Mild,Mild,Mild,Mild
4747,NOS4A2,2016,6.7,8417,Drama; Fantasy; Horror,60,Series,TV-14,20,Mild,Moderate,Mild,Moderate,Moderate
4748,Naked,1993,7.8,37181,Comedy; Drama,131,Film,Not Rated,-,Severe,Moderate,Severe,Moderate,Severe
